Source,Target
81321206,29537493
81321206,55936191
81321206,23434538
81321206,73628505
81321206,38120068
81321206,16471775
81321206,58203736
81321206,32692693
81321206,89264428
81321206,20899496
81321206,53334471
81321206,15758127
81321206,19089195
81321206,33250142
81321206,53087962
81321206,80086070
81321206,42566602
81321206,33467872
81321206,27693363
81321206,90448279
81321206,74371660
81321206,86066372
81321206,79130389
81321206,50588353
81321206,32542011
81321206,54059040
81321206,78910579
81321206,34293667
81321206,14558127
81321206,59438931
81321206,5133471
29537493,55936191
29537493,23434538
29537493,73628505
29537493,38120068
29537493,16471775
29537493,58203736
29537493,32692693
29537493,89264428
29537493,20899496
29537493,53334471
29537493,15758127
29537493,19089195
29537493,33250142
29537493,53087962
29537493,80086070
29537493,42566602
29537493,33467872
29537493,27693363
29537493,90448279
29537493,74371660
29537493,86066372
29537493,79130389
29537493,50588353
29537493,32542011
29537493,54059040
29537493,78910579
29537493,34293667
29537493,14558127
29537493,59438931
29537493,5133471
55936191,23434538
55936191,73628505
55936191,38120068
55936191,16471775
55936191,58203736
55936191,32692693
55936191,89264428
55936191,20899496
55936191,53334471
55936191,15758127
55936191,19089195
55936191,33250142
55936191,53087962
55936191,80086070
55936191,42566602
55936191,33467872
55936191,27693363
55936191,90448279
55936191,74371660
55936191,86066372
55936191,79130389
55936191,50588353
55936191,32542011
55936191,54059040
55936191,78910579
55936191,34293667
55936191,14558127
55936191,59438931
55936191,5133471
23434538,16471775
23434538,58203736
23434538,32692693
23434538,89264428
23434538,15758127
23434538,19089195
23434538,33250142
23434538,53087962
23434538,80086070
23434538,33467872
23434538,27693363
23434538,74371660
23434538,79130389
23434538,32542011
23434538,54059040
23434538,78910579
23434538,34293667
23434538,59438931
23434538,5133471
73628505,38120068
73628505,16471775
73628505,58203736
73628505,32692693
73628505,89264428
73628505,15758127
73628505,33250142
73628505,53087962
73628505,80086070
73628505,42566602
73628505,33467872
73628505,27693363
73628505,74371660
73628505,79130389
73628505,32542011
73628505,54059040
73628505,78910579
73628505,34293667
73628505,59438931
73628505,5133471
38120068,16471775
38120068,58203736
38120068,32692693
38120068,89264428
38120068,20899496
38120068,53334471
38120068,15758127
38120068,19089195
38120068,33250142
38120068,53087962
38120068,80086070
38120068,42566602
38120068,33467872
38120068,27693363
38120068,74371660
38120068,79130389
38120068,50588353
38120068,32542011
38120068,54059040
38120068,78910579
38120068,34293667
38120068,14558127
38120068,59438931
38120068,5133471
16471775,58203736
16471775,32692693
16471775,89264428
16471775,20899496
16471775,53334471
16471775,15758127
16471775,19089195
16471775,33250142
16471775,53087962
16471775,80086070
16471775,42566602
16471775,33467872
16471775,27693363
16471775,90448279
16471775,74371660
16471775,86066372
16471775,79130389
16471775,50588353
16471775,32542011
16471775,54059040
16471775,78910579
16471775,34293667
16471775,14558127
16471775,59438931
16471775,5133471
58203736,32692693
58203736,89264428
58203736,20899496
58203736,53334471
58203736,15758127
58203736,19089195
58203736,33250142
58203736,53087962
58203736,80086070
58203736,42566602
58203736,33467872
58203736,27693363
58203736,90448279
58203736,74371660
58203736,86066372
58203736,79130389
58203736,50588353
58203736,32542011
58203736,54059040
58203736,78910579
58203736,34293667
58203736,14558127
58203736,59438931
58203736,5133471
32692693,89264428
32692693,20899496
32692693,53334471
32692693,15758127
32692693,19089195
32692693,33250142
32692693,53087962
32692693,80086070
32692693,42566602
32692693,33467872
32692693,27693363
32692693,90448279
32692693,74371660
32692693,86066372
32692693,79130389
32692693,50588353
32692693,32542011
32692693,54059040
32692693,78910579
32692693,34293667
32692693,14558127
32692693,59438931
32692693,5133471
89264428,20899496
89264428,53334471
89264428,15758127
89264428,19089195
89264428,33250142
89264428,53087962
89264428,80086070
89264428,42566602
89264428,33467872
89264428,27693363
89264428,90448279
89264428,74371660
89264428,86066372
89264428,79130389
89264428,50588353
89264428,32542011
89264428,54059040
89264428,78910579
89264428,34293667
89264428,14558127
89264428,59438931
89264428,5133471
20899496,15758127
20899496,19089195
20899496,33250142
20899496,53087962
20899496,80086070
20899496,42566602
20899496,33467872
20899496,27693363
20899496,74371660
20899496,79130389
20899496,32542011
20899496,54059040
20899496,78910579
20899496,34293667
20899496,59438931
20899496,5133471
53334471,15758127
53334471,19089195
53334471,33250142
53334471,53087962
53334471,80086070
53334471,42566602
53334471,33467872
53334471,27693363
53334471,74371660
53334471,79130389
53334471,50588353
53334471,32542011
53334471,54059040
53334471,78910579
53334471,34293667
53334471,59438931
53334471,5133471
15758127,19089195
15758127,33250142
15758127,53087962
15758127,80086070
15758127,42566602
15758127,33467872
15758127,27693363
15758127,90448279
15758127,74371660
15758127,86066372
15758127,79130389
15758127,50588353
15758127,32542011
15758127,54059040
15758127,78910579
15758127,34293667
15758127,14558127
15758127,59438931
15758127,5133471
19089195,33250142
19089195,53087962
19089195,80086070
19089195,42566602
19089195,33467872
19089195,27693363
19089195,90448279
19089195,74371660
19089195,86066372
19089195,79130389
19089195,50588353
19089195,32542011
19089195,54059040
19089195,78910579
19089195,34293667
19089195,59438931
19089195,5133471
33250142,53087962
33250142,80086070
33250142,42566602
33250142,33467872
33250142,27693363
33250142,90448279
33250142,74371660
33250142,86066372
33250142,79130389
33250142,50588353
33250142,32542011
33250142,54059040
33250142,78910579
33250142,34293667
33250142,14558127
33250142,59438931
33250142,5133471
53087962,80086070
53087962,42566602
53087962,33467872
53087962,27693363
53087962,90448279
53087962,74371660
53087962,86066372
53087962,79130389
53087962,50588353
53087962,32542011
53087962,54059040
53087962,78910579
53087962,34293667
53087962,14558127
53087962,59438931
53087962,5133471
80086070,42566602
80086070,33467872
80086070,27693363
80086070,90448279
80086070,74371660
80086070,86066372
80086070,79130389
80086070,50588353
80086070,32542011
80086070,54059040
80086070,78910579
80086070,34293667
80086070,14558127
80086070,59438931
80086070,5133471
42566602,33467872
42566602,27693363
42566602,74371660
42566602,86066372
42566602,79130389
42566602,50588353
42566602,32542011
42566602,54059040
42566602,78910579
42566602,34293667
42566602,59438931
42566602,5133471
33467872,27693363
33467872,90448279
33467872,74371660
33467872,86066372
33467872,79130389
33467872,50588353
33467872,32542011
33467872,54059040
33467872,78910579
33467872,34293667
33467872,14558127
33467872,59438931
33467872,5133471
27693363,90448279
27693363,74371660
27693363,86066372
27693363,79130389
27693363,50588353
27693363,32542011
27693363,54059040
27693363,78910579
27693363,34293667
27693363,14558127
27693363,59438931
27693363,5133471
90448279,74371660
90448279,79130389
90448279,32542011
90448279,54059040
90448279,78910579
90448279,34293667
90448279,59438931
74371660,86066372
74371660,79130389
74371660,50588353
74371660,32542011
74371660,54059040
74371660,78910579
74371660,34293667
74371660,14558127
74371660,59438931
74371660,5133471
86066372,79130389
86066372,32542011
86066372,54059040
86066372,78910579
86066372,34293667
86066372,59438931
79130389,50588353
79130389,32542011
79130389,54059040
79130389,78910579
79130389,34293667
79130389,14558127
79130389,59438931
79130389,5133471
50588353,32542011
50588353,54059040
50588353,78910579
50588353,34293667
50588353,59438931
50588353,5133471
32542011,54059040
32542011,78910579
32542011,34293667
32542011,14558127
32542011,59438931
32542011,5133471
54059040,78910579
54059040,34293667
54059040,14558127
54059040,59438931
54059040,5133471
78910579,34293667
78910579,14558127
78910579,59438931
78910579,5133471
34293667,14558127
34293667,59438931
34293667,5133471
14558127,59438931
14558127,5133471
59438931,5133471
95440947,21607304
95440947,42713844
95440947,16428514
95440947,39581190
95440947,74762582
95440947,73628505
95440947,94224458
95440947,68001309
95440947,5697558
95440947,74640994
95440947,24207889
95440947,58851034
95440947,15291624
95440947,9272381
95440947,80796456
95440947,4280258
95440947,30194529
95440947,74937659
95440947,2857636
95440947,75452921
95440947,49238328
95440947,82732705
21607304,42713844
21607304,16428514
21607304,39581190
21607304,14558127
21607304,74762582
21607304,68829754
21607304,73628505
21607304,94224458
21607304,31434645
21607304,68001309
21607304,5697558
21607304,20612097
21607304,74640994
21607304,20590515
21607304,24207889
21607304,61740673
21607304,93191801
21607304,58851034
21607304,15291624
21607304,56910167
21607304,9272381
21607304,73964868
21607304,29669359
21607304,50449881
21607304,80796456
21607304,21887175
21607304,4280258
21607304,30194529
21607304,38342336
21607304,74937659
21607304,2857636
21607304,75452921
21607304,65741786
21607304,49238328
21607304,15693423
21607304,82732705
21607304,40605147
21607304,41420027
42713844,68829754
42713844,73628505
42713844,94224458
42713844,31434645
42713844,20612097
42713844,20590515
42713844,61740673
42713844,93191801
42713844,58851034
42713844,15291624
42713844,56910167
42713844,9272381
42713844,73964868
42713844,29669359
42713844,50449881
42713844,80796456
42713844,21887175
42713844,4280258
42713844,30194529
42713844,38342336
42713844,74937659
42713844,2857636
42713844,75452921
42713844,65741786
42713844,15693423
42713844,82732705
16428514,68829754
16428514,73628505
16428514,94224458
16428514,31434645
16428514,20612097
16428514,20590515
16428514,61740673
16428514,93191801
16428514,58851034
16428514,15291624
16428514,56910167
16428514,9272381
16428514,73964868
16428514,29669359
16428514,50449881
16428514,80796456
16428514,21887175
16428514,4280258
16428514,30194529
16428514,38342336
16428514,74937659
16428514,2857636
16428514,75452921
16428514,65741786
16428514,15693423
16428514,82732705
39581190,68829754
39581190,73628505
39581190,94224458
39581190,31434645
39581190,20612097
39581190,20590515
39581190,61740673
39581190,93191801
39581190,58851034
39581190,15291624
39581190,56910167
39581190,9272381
39581190,73964868
39581190,29669359
39581190,50449881
39581190,80796456
39581190,21887175
39581190,4280258
39581190,30194529
39581190,38342336
39581190,74937659
39581190,2857636
39581190,75452921
39581190,65741786
39581190,15693423
39581190,82732705
14558127,58851034
14558127,9272381
14558127,29669359
14558127,74937659
74762582,68829754
74762582,73628505
74762582,94224458
74762582,31434645
74762582,20612097
74762582,20590515
74762582,61740673
74762582,93191801
74762582,58851034
74762582,15291624
74762582,56910167
74762582,9272381
74762582,73964868
74762582,29669359
74762582,50449881
74762582,80796456
74762582,21887175
74762582,4280258
74762582,30194529
74762582,38342336
74762582,74937659
74762582,2857636
74762582,75452921
74762582,65741786
74762582,15693423
74762582,82732705
68829754,73628505
68829754,68001309
68829754,5697558
68829754,74640994
68829754,24207889
68829754,58851034
68829754,15291624
68829754,9272381
68829754,80796456
